order_id,payment_value
328d856c33d24e8aac1b90367ae7cd3a,77.9
cf739f0737d8e40da84e5880f048a994,77.92
38e65d97a722fcc306a1ae87f68c5b45,77.94
334bdd786e5d50231aac545ecdc7e291,77.94
a5002a450fa93774a5c3f26f67889bf9,77.95
10467788e05701fc7e9293f6cbed5c11,77.95
8c7567ec8e551d23654888754fef5e3d,77.95
393123cf50678c8c2e0921146719d7a9,77.96
36d2de07c140425e7bd617c3665b5f80,77.97
494f869f61ebf5fd01f40a4a2a569481,77.97
56a51e881f6f95bd1546e9e1e49254f5,77.97
c2fe713d93a9f489de49d6a79eb7f45c,77.97
943d83bc0b941f91df93c23dcf916cba,77.97
de7a40e39e02017beee1513d57ea0467,77.97
4093e2a77fd359fe0046844307851f66,77.97
316c3d2d083fd55435c0ec00cae49716,77.97
de55aaef46848b1f0c47093ba2430a27,77.98
95b1f6f56e1831a87c509debb79f3c52,77.98
9f68344a0c5f9d8794de633c159cbc26,77.98
d865bc459503b9c8a19382a7634ed5d5,77.98
a129a0b8785b916a293d2203d87b4da8,77.98
1d4744e42dc6d786bbc9512601f7e49c,77.98
c9f7bcb4ff5c6c8e661cb6cd7fd0974b,77.99
14e1335948fa1aacabaedacaf51d545c,77.99
9e88094f9e6e638086346612624a6071,77.99
88831d307a23183f48f92b32b07ac070,77.99
ece77ff7c87f439ddc4a2eb28c208ac3,78.0
a15df161654da3f47c2984ffd7764920,78.0
7728b488bf786ff1cfe423986a8d0048,78.01
8d0584fef2164e00c8eb23abbdd87ef7,78.01
505fc168ab839b442d590113f07ce67f,78.02
a1ef4df483e27aab8cfdb7841f0fe317,78.02
8006b152280a7ed38378fc8eaa989a7c,78.03
78d5c205c38367a8894d4721fdbb6962,78.03
7730e06abd27a0f67b9f462ad9bad838,78.03
0786c4c0e6cac26fe4f5c558b232e392,78.06
f1f707a756579d773b3c1a28d213e85e,78.08
9a10d7c2100d6cd74a5e9074cc23518f,78.08
a37d2d7219fd59058812f25e500a9a59,78.1
56dc36c0b4aa0d60f98017b5ce97d587,78.1
27f34f7957260b0d9e561139a5752836,78.1
76df775e41e31a9af3a69d5bcd3575d7,78.1
dec95374a1bf2366249bf770e0568a85,78.11
5ba242824fe39eba234565e3f8c174be,78.11
61c52217b9686dbe5382a3affae85cfc,78.11
5a6e89bbd9436596a727dee37c59a9da,78.11
28b2d19e3d604381f30089a68a4e0831,78.14
d975f03243bb4cacbbbdab1631466bf3,78.14
11c3ec39665545686192d37e03edd059,78.14
f3c2158661b32530c0482c598745fc61,78.17
f83cf3c2b67fa69e65f769bbd1b06396,78.18
2beb7e011571a837462a006a779881e8,78.18
d1897146cbeab2b888285ca6264056a1,78.18
9f3458f0433d4cfa472f4682654b8d49,78.18
8ae25a46b2c36b4792ae3600e0fb2142,78.18
52a547866cd2082c600fb72eced19331,78.18
4ec7da00b00c04936796489296dbb9e7,78.18
c00b90f6bc9d5a080080d5c3f852f50b,78.18
1df73825ad3aefd721f16df54e1e84dc,78.18
194722a4c1cad67f5b368dce6edcc88a,78.19
2af130bb551b499de50516b1cd687d0c,78.19
c06efe1d3dbfb4878f8742b009d0d0a5,78.19
95287574a39117622fd74f06cadf5eae,78.19
87b7af5cc8f6f865e983f16cf559393d,78.19
0aeb0613e8d42e1a7f122908bee18eca,78.19
adcc8462c02143ed9914cc08bf3d6136,78.19
f1f4f8ff819c5510c061520a5485a6b1,78.19
9325fb51e9f962575496da599b4500fe,78.19
238316b0b618fa83761d76afebbf6e46,78.19
fd4a2838bede5695c44824f56cd274f2,78.19
939df834baf3f1ffeb695ce791a7e696,78.19
027a84a16c22c706669f35d578853f3e,78.2
c081663d30ea7be7a682297870e2ad02,78.2
de58aa6aa9aa113673a7aaa27271b7e0,78.2
7509d9e6878341d7b8d48945529c94e3,78.2
c15766f615902f3b10ebce7da0113522,78.2
83fa35671cfa30d9ed1256b079d0b230,78.2
879ed1a79b3970f510fdb4b4aa3f86e1,78.2
d65f26752fd6834bfb0a567b581dde3b,78.2
45917d9b3d9fb27201ae36b4f1841f78,78.2
477c5227ffdd6b36ff00bbc57f290874,78.2
749ec71b70b508ead61c6993ba55fdd5,78.2
9a7284f20265daee38fb94a63f91bf98,78.21
711e5b95c43ca76cf4fb0e1f11b8b01c,78.21
265bb549f8bbcaeaa66023404ec02db5,78.21
78e2e121092766f1dd16d8570944bca0,78.21
631e74e14da293fc4c6a8f02253aac6e,78.22
0030d783f979fbc5981e75613b057344,78.27
ba6442763c55ec1e7bd72b1d931b2700,78.28
aa00b2ae7dc9fb5471ecb331f2fa656a,78.28
8750169950344f2a94fa7d156daa3097,78.29
60e43c5f5ba559d9dd19357ed72cb2f2,78.3
9d77259cf0f321f678b1039dfcad920f,78.3
e33ae8b905bb0354b42f585bdfd3ab0d,78.3
3a9ba33848c6a55cf77b2d4ac73d18b3,78.31
8c9e68d34aa382d77160f9a1190037ca,78.32
2911b82b07d1481125508ab8b0292446,78.32
bab6d565d15cd0e292a67fb901aab300,78.32
e1858f6bd914487d80ff867c0bc12116,78.32
6f8d53661cb6c0103f103915644d0a06,78.34
bfd279d30475171e707bc248cffdc615,78.35
b44d57df8658ffbfb846852cee8d87d2,78.36
6b5f3d1c52d94dad724c01a4bacaa6e9,78.36
51d52f115820f57bd947308b77f392db,78.36
8ac93a8ac692eb2429203b73b7adf7bb,78.37
9ed113cc7c82f8871d91b27a7b0d7da2,78.37
8fba9dc7c5f7b23ea9de62eba08dcfdf,78.38
24608c1bed92ba4666829514c1a408b3,78.4
eec253358dad1c219d0b7cebcb8d894f,78.41
f2817b9b62f285df8c6fc08f6ee87077,78.42
0550f231a3ccfd0e87217ef2e816c7dc,78.42
11e930fd8da276f30361256c23d58196,78.42
612951fa21ca749d62ad2b4f3e0757dc,78.42
844bfdffbe80e8ac61135bc633f2dce1,78.42
7f3ad8f12fb1f6bf1858c175fcd4ab79,78.42
b9383cd99539eb0ccb11ab1a62bd0621,78.42
8bdf9c1234f103cd24f42bbe538bcfeb,78.42
014405982914c2cde2796ddcf0b8703d,78.43
70e51d3f5d7998b5e5dc66bf35d31425,78.44
4e285df63acf5fe19cbb76253626fe8d,78.44
bf7035d2beda25b2a6b98c676ad04895,78.44
b91df8a50223b91c469a891832f929c8,78.47
5c23ae4442fc127a8201b2405bc97d9c,78.47
c568b098d9dd03c22f387c2f0eb4be8e,78.47
1c7cb97df72bc6c604e6019104e2b2b0,78.47
34ca707f0687a186215481e5b55df48a,78.47
4e3fed54789d074f84843177f4c6604e,78.48
63c0020ee1a88750c12f6632247b323b,78.48
5ff6b1218c59006ad453dc0f33c70ec2,78.48
082143e4f5f63e4e768aa4d5c70d0d02,78.48
82cc41708a2af46f14addaf31ad61ccd,78.48
80b9515e62b3dcb4da3c324967e6af86,78.48
ce7364e31a5ed0653bfcfc6d7f2b9785,78.5
3aba44d8e554ab4bb8c09f6f78032ca8,78.5
d7a4dd36126c5376d72caabe9d482682,78.51
a014ab9c0e9c112b791293dc9ec38320,78.51
f5090f33660f2488a5358a5694e0a64b,78.52
4e3cc1c522e0aef1e726d2f9eaeb8807,78.52
d7646ffe8fdd9e7d9557f9f7cbf04530,78.54
963fe4633c744132c09e0ca4eacf73b5,78.55
a3d2d7bd607f48e67fa90453814180a7,78.55
b40ee43d69ef05a0fcd620401e329efc,78.55
48ed90a16494e16357d2fd32fb1e1ac8,78.56
f8a93d345f9735b3e95c7d307b80bbe9,78.56
9f48c669743b865ba006b1f2a9a0ce79,78.58
3c05198859f49e5cd7177ae4567aecd4,78.6
17eef98a45132ca576588788ed401b96,78.6
44579d02e209aa42e391a4af78ec74fe,78.6
2d48e0823cd1b60fcd0653613d712e27,78.62
4bad794236d71eada0390ce3edb591fc,78.62
cf72ba515bbb8a0ee1723579cc7d0380,78.62
710ad9913c5b4fc7c5d5a890082b1029,78.64
188d4eda8fa5f046fce1c7c8a309f61f,78.64
f67e663b2ff655ebf56d06f6fe7f6a97,78.64
dc8cf8a0844543e3cbebc3917b08d00f,78.65
f567f02b20d72fd018320dc1d3a9d597,78.65
5abedb82bfd5944d04bd7e074f189dba,78.65
b143963118349f3cb009f7af2e5e04df,78.65
462972b78b68d10c722c8ba3f5ba4cfd,78.65
d48eebefd9e752c709a4acef8c588a40,78.66
a1226839947001dfb15c46e812c68325,78.69
f907037403c50e681d45e8e55ba27420,78.69
c4eb6bb6cce4739be64f37565afd5436,78.7
2b59ddd3b4175dd13033a71b56785a33,78.7
259e299cc556bb5b8d8412cbbc257306,78.7
0501724b4f41a7c8ab490d4beacf4d07,78.7
ee44ba984c6672cf6f87358e64b63a64,78.7
5af72703d4208ea6a92351eb9806b4de,78.7
ebc54f9d25f320184ed5cd3953e6a2cc,78.7
5050bad26c6099dce48e97368a53f149,78.71
553d21981eb5d6f2f19c3102cde1832d,78.71
bcfb752924c7ba8161720a345e940d23,78.71
4a78a79abcb01edd282c54c5c9cdaac2,78.71
a2360f80888ccaa4da649c8d63001de6,78.71
f5d82c89a8e580c89d24d874bdb6da0f,78.71
43e1cbf9959b24b39acb40a44ff3655b,78.72
a4c0c3903b0f57f415ce5dc9d3bae784,78.72
803d9be249d7c523418ceffa07d99724,78.72
0c3a3b87904bb79c4042f7e75896b56a,78.73
e10c080e6f7f8136087836cadcd26199,78.73
3fcffc1b6f653b43f6ac98b51f2735ea,78.73
65eeecd3949c21cbcb6671b445db5dcf,78.75
e9f0f8f24251a03416e4e76735969db1,78.76
1ae3a362085a74b0934c19b2533b9265,78.77
2da17c10595f4473acf4564e3bd57ce2,78.78
aa53cdd4b9b5ab0136113cecc7c18f93,78.78
06aa0aa8c22027ebb953d501c4238512,78.78
22d0b79a88fe360e41471c8477379673,78.79
6a88a7601b1d743db69eb0a4cfcfcdb9,78.8
b7d161c2d8850a5c429ef63f992193d2,78.8
6d04c19bc701d2f56dcc0a92e929de0c,78.8
19eccdbcd24b02d1dd3953f04ed7699a,78.8
9ab7e83865799ba29a85d51263a137cd,78.81
c4451307baafd35a8fbd349339881a10,78.81
b54c46bbcc169d297c618e15480c3048,78.81
495df6b807cb718b99cf24a4609fd323,78.83
810866331b08e6226337a3b29fd8c980,78.86
a39d683227f5d57b1222a84651b03b1c,78.86
152c2472d13abe1c989b66d0a8c2dac9,78.86
1a302b3c311d6fd772e886b742c24304,78.87
efe279abeb0fb2d03273c495d19b9f29,78.87
779e5d7986235ddc059c04a8304aabed,78.89
31a1a43e09fe1f26cdcb077099cadf82,78.9
8d1156c96377d15036fe5866d7c2b1c9,78.91
4fde26fa2510c48a5de5fd2fd876745d,78.91
f3cd6fd2bd9ec528bdd3a45d423636b9,78.91
cae550bd1bf7bfba357a10319a0fb4be,78.93
afe9b142aa12b2e05162e32e1e25fd95,78.94
9afb4dbb97ba2e4b69f72df48c4cf901,78.94
8c344483ffcca752c510429c0923b85b,78.94
fe751fb989fdd6ff6c21a0b708da0d13,78.95
414a0b1cbb58b3ae7ce9c39083fcf007,78.96
b1ca84d7c69ec44b1b45786605a47832,78.96
1dfc284468e80b96e18103668871f465,78.97
65190ebf6d5ddbbb29883d2399fc531c,78.98
eb04d4a416c3fe2eb81a127774c89a7c,78.99
25f3c1b1bb343d4a5d3f63f418f02cda,79.0
746894acbab13a8cb17e369fdee65152,79.01
21dfb91aa3e9fa351ae6f12da1c53fb9,79.02
95e7bfc2e335e44766ce4eb5f5771e30,79.02
8b1a87ef2390d75e9fe2d8e1e74a8f99,79.02
911a1257a699f1b61ec55aa88eace3bd,79.04
9eca84d28a0c3cd0746a25f588705d30,79.04
cdde449c1dcdc9aad3adc07b6de6659f,79.05
6cfe6353d8643785eeccb1f3378ba401,79.05
30fb68ec9b460ddad4e36bf5b4c457e4,79.06
91244521aad278a4f697dfd15d31287b,79.07
c0199e1948471c7a3067b98fa16d16c5,79.08
04276973bd289a01c0eb40a277fd919d,79.09
edcde7cec7551bfe6606a221822941fe,79.1
eed7032833c20585a8c215c9e45e6362,79.1
ecf009316e34e996bdfdda7d4b87b21e,79.11
186e07e37d4253c4aaab5f2aa0cf4136,79.11
2d4f4cfa89af135842ed4770de178752,79.12
707ecac4537ba4d942b035e0377e56e4,79.14
73925631ba33c322f310fa0a01283e76,79.14
dd93ad321f58e7e25ad0dde34d747a5c,79.14
8585531565f837954132c3e78ff8afc7,79.14
4643426e1efe20aaf5f5a7b5c159ee96,79.14
76a1ee4ee17ea3b77f3c483c0a73e9c1,79.15
2684b8d49a43f210eb2724335388e84d,79.16
35478bb4a9d91878bd6e7dce09e52bf8,79.16
b5ab65ab0519833c110de7fb37bd1c00,79.17
cf7a335e516a91cbb3a5080561ca28be,79.17
a6476259927be2539b760baec362ce92,79.17
515ff4f26a0c57c5011d891e45f3ed2f,79.18
73267bb8b187041d0921ae0d6e56e644,79.19
b5b6b559dbbef80f0efc48cbee2423e2,79.19
65b8cbd6d0ad97befea844cc40817ccb,79.19
2015fdddda0f27eaf4ebdf451d70a41e,79.19
3dfab3762e9575a44c3178ceea9823ed,79.19
9298c4a7ed6bd4d2cc8433f7e4053fe5,79.2
aaf0b96e0592984d22ebf8aed32b8217,79.2
6f50dd4b4117e4425da9ac374632e010,79.2
8263c0100d43d23c390ca0c972e63b25,79.2
27f2c6d84c40154475f997b5d6884f0c,79.2
d664d67f682d2aa4f5fda6490cbaac7e,79.2
d589713c55157332c231aee13c4a9120,79.2
a5db68fbdade236961fa0c90c8264898,79.21
0d404657f01231a876c9a25b6c91e329,79.22
1d93bcd12780547aad1ea6a06e64b49c,79.23
0a191803956e2748ef8dc1ed7ed5e991,79.23
f45cca2ab70bbb7fee0728559468cceb,79.23
a4b276bd4a9eba543ec90cdf29a67308,79.24
2a81af36abe7c237e184b5f84e5b27bb,79.24
b132ad2a1d3d44a9fe2fe6b63c406593,79.24
7b80ec23d794b93b2dccdb524a54285a,79.24
1beb1ec2b53087e6d0b01d852b823421,79.24
4d15efdb77cf36c0c997ee21b8af3abf,79.26
464903700caac1e06ce732afb660cfe2,79.26
49af403fd43b8ca8b5f7b74845bf1f66,79.27
0b125520b605185e07783ab4fe8a398b,79.29
5c0f9e92224d151d9d5af8d7085ff06a,79.29
60f2e590036bd3ff5c956e9bcdfe56ac,79.29
c1e8a7211f3b7ecb71cf5e740ad0e3ad,79.29
a5df54b2f6e8aeb73d9547b791a51823,79.29
2dac1809f9dbdd8fa97870ee26c2736f,79.29
dbd6d0d4696586fb1be53b1e8d1ed2be,79.29
a4907d55de6b9e1bbeffd51d8ea317bf,79.31
2dfa14496bfd2a02b3ab479a58171bc6,79.32
ab42eac47de85e36ba4622c26f9c9dcd,79.32
55c424970c57390065af9e2bf5461f11,79.32
5619f8b4b37f9ee0474d22b309272c62,79.33
86c64da3b4983dfc2f8a8f3b5a8f5b62,79.33
b5c0e3965c317f2bf6df82ec02e35ac8,79.33
d0f706ec8a0d8cd8b1733c1f2f7f4701,79.33
c8b69047cbbe06592f979f7a1ca08df2,79.33
ac28887de5f5bbd520cb77370e8b219d,79.33
a9ad04772c6cf0d63efb9444ea80bbaa,79.33
f78331069dda1305cb2f9c835e08b12c,79.33
a9804876068f1dabd611c3c2d5d67577,79.33
a7586f18de9c78a682d841ea07939673,79.33
b19f25f057ac96ff8c7746e9590989b3,79.34
88cad47df9afd71af2c4a4098aca44ae,79.34
3d237fd98f6bc4d3fd3a0eadda50b2a6,79.34
0fe0d22222f747a218a2596963d8b364,79.37
c12f0726eb6667bd058a5282d131e680,79.37
150b0776d65cc88c98cb4d10d0bc27b3,79.38
e031b115c17b49bdf313c9150d4cfdb0,79.38
a1ecf6ff2702a73805ca6ffa3771ab05,79.39
1beaf0622df76c7b2b3be0746722f381,79.39
b1af0e84814ea77191dddbb863dc896a,79.41
724a9c4449f1ff54ffe60064715811e1,79.43
662e8576975a6bcc2c504d5a8e650553,79.44
e801a92e69dfa7a3134a15e17ef1573a,79.44
a3d8c9c0cc54f62dabea48768bac8f73,79.44
371d3a892917017b32ada644ba1f301d,79.44
0fb2bd6c42efa12c5f32ee37e5f9fd34,79.47
1963cdf64d49297eb541ceee16ee659e,79.47
8c24ab6e056330685aa0bc69893f0ff5,79.47
0c311ce5790eb3a82cfaf0ab40840730,79.47
3938e682497b3b6d775de950467baefb,79.47
661852f3da0209d0a351f28950878c9d,79.5
be597ae2dfc955f581832e7430e7e293,79.51
3d80d12c0beadfcdcf2b4df407112f3f,79.51
f3f35f7be5c79d343967e86e9d47a3db,79.51
af168723acee7d4de0144ad5361f547d,79.51
4d2711a0db9f671c10f8ce62aeb438bb,79.51
05bef443b850685058070c9e781988e8,79.52
444444b7f836b844b14afe3e0fc9929f,79.52
a41b16eb820cfb62112086ea0a18dee5,79.52
e5b2ffcb8f2da06d6e3c42b180a41a5e,79.52
eeb1f86a9f9c08e3eb0bbb7186dccf60,79.52
94c2953e576ce67919379eef0d351816,79.53
f6519aa0bb0a6531345ac2e6fdbb2e0c,79.53
d3754c7e1266c698c42df6695994328d,79.54
d8a72b506828f3aed76e36c3f4fd47bc,79.56
56f46fb5630f80cde51dfe4f07de78bb,79.56
b1866dace5f7daf46e4ef10ed7c3a5e9,79.56
2cbf2dc826b85caf29dffe226a9fe644,79.56
3cda3b82990d9613a19bac370a7b8907,79.56
6d513020e217c98e25467103ce6be42f,79.56
fd700d48d34b0b4f75767e4502c3fce2,79.56
ed5bd6f24de0e026bc9991f1bdc38bd4,79.56
f54b0f9fdbe3e0a69bcc611b4f3de1f4,79.56
7e4d4a50dc999bcf59d2e055db0f4b37,79.56
2eeb4bc46c835dd71feabd29e503b3a7,79.56
d44fefb376d5384ea28694a234f6b020,79.56
6f429f70c82d9e5e7542ab3ddd773771,79.56
9ea386e9542809c5955f1b89354c5e5c,79.56
2a1c4654d546835fd2e3abee7f9e9761,79.56
b62fe464ca4c4f53cf71198504f3bb05,79.56
7071ba6aa1a3b7450cbdbd948d556bd2,79.56
ccc81840d6b3ed1467a96fd26c0d8889,79.56
859a1faf872d345b39b31e3c9e044325,79.56
2e7f2a6731020cda16dc217491d631cf,79.56
e7abb502445a0ba93c9b41be49573b5a,79.56
18b63a7615ed42ad3069b47278bdb298,79.56
b0934c7d9368624b044fc218c11776e9,79.56
abbf6b153da3839e0c12cb1e78c1569a,79.56
7f8d25da9409167dba72ad951cb73530,79.57
1c75d337e19f5c35ad9fd80d51153208,79.58
20379a997b864417f763a970359229a6,79.59
ee3392ed69b3aa71906d6890c571cf81,79.6
86a7cb5d6724e24612314e7a96b0b14a,79.6
578c61a097978687b2c5109f39efe918,79.61
34243752a921e87a8dae2ee748b71088,79.61
9c9d2097d4c2b46f2963f34e32a57f35,79.61
afa17ebff8d7e00d7c9e04860c7ddcea,79.61
d4665434b01caa9dc3e3e78b3eb3593e,79.61
29b56ecd8b55b6089065dad2fe85a0b8,79.61
0f980ae5eab9825b34c18c945956220e,79.61
c2859f3c830b3fab51d945c1c0ef45fc,79.61
cd05a1fc2781f43f5e459c285751e26a,79.62
d899e6d4576891e29d5a9d3f1867c6e1,79.62
c35c0040e09990a95e79c617fafe8c10,79.62
7a597d514c0c2d8a5c87e7ba10da41a4,79.62
395bd24a9f47fbb2a849ce49d4a04a97,79.63
c736eebe212e3065b4ca629fb98389f8,79.63
7c1157b0ae1b27fe44017fbc2ccdb8a3,79.63
a95424d8e778a0353400a1215b82210d,79.65
c711de196a80086f6a5e179979fa4557,79.65
7aa5fe5b772da0099ed083f51f800e8c,79.66
6cd61eadfcf9bee43e7cf8068b937f55,79.68
0989631de28d3313632d2c5f34a71f57,79.68
41a0bc525912e2ff3cc9edddcfa89007,79.7
65f8a599904103180833575eb6a08702,79.7
dde2650c0fa0e73271dc339daf400ac9,79.7
409bc4cfbf301b760050e1adec588929,79.7
824abb0e495f59750ecceff64e86459c,79.71
8a01d373ee6ec9c5f0a674fd7d0a2d38,79.71
5d5a92f1288cfea0501ef343c74591a9,79.72
681b8fe190dea1a0fcb73637796862c5,79.72
d0d0beb416cef186261cf1f2287bef19,79.72
d68cb705b9d644fcf651e59d9c01ba24,79.72
7fd85cb0143de098a4c5ab5a57bfbd91,79.73
89dfa3424af84d352b23e927753fcc2a,79.74
8fbf2ac6a908c9a2738556bfed665557,79.74
c6bed32ec59710413b8be74ee0ebbe15,79.75
4382f48f29370e70ec4ef6aa3578e1c9,79.76
30572123f2730cbcda9ff3acf4b879e2,79.76
1811959f3ced8abc0645c21285a5a4d5,79.78
bfcc7c29cd728eb97a04e55544a978bd,79.79
6ea1f20d81136864e6e10ac9cce17901,79.8
4491133fe7689c9ee1c07d32b52ac113,79.8
f18f5dcedf8a6caf530bf0cad9937b4f,79.8
650f5af6e97eb26968ad6397615c3b7d,79.81
cd81ba816ce2aa9e8c681c321ddf0a22,79.81
a70b9ff516da648dcee359a50611fe6d,79.81
b3c0d30328473d54c9e53a0e9aa04aca,79.81
0019c29108428acffd089c36103c9440,79.85
ce31aa6bc49989f71e4eb6f02f702f51,79.86
2d070e3a721ccc7ea881f090802680ea,79.89
bb035502fccf4c1225de9b023182a395,79.9
6e393ebbf62792edf010e66e135c7b7c,79.9
e528f5fb562c9053119f71d32acb91ba,79.9
a006ea86ca084e35d8b24250d1321ef2,79.92
ce8bc9d1350f5e9b6b22fcf981df3aa2,79.93
ec00b687490dbcd07e98596ae801b8cb,79.94
80e2ed9ee8878458ac2191eb469cb0fb,79.94
a257a1b730eacbbf17f67bfd45703f8f,79.95
dbc0a83e6165e4eed41ed8ad3007194a,79.95
7a7ce47ebeac8469117cd0b044c03d1b,79.95
99e1d586758dee362e01030739d3d87a,79.97
97104e6fa1fbbf9bf29587310476ccaf,79.98
c76aedd9fd59ea0c51535fd72fe97d9a,79.98
72ba8d782e3b0c4021ceb2f2a03bea21,79.98
8cf7aec82620bc52e22e4cdcc76d0436,79.98
7d29c8dc7f0169a08554b4309f115a2d,79.98
598e0b2b828aee119bc59b9fdb2fc1c0,79.99
fccfc993172f9dcf96a728c266a98dad,80.0
9be4a7082d59a1dd26f0eb214e39f767,80.0
46ee18d54b333b82bf3ade82ec553b5b,80.0
85b8899fd1383f7177fe622d29f09272,80.0
b5f0d49a8f5804130b25b7a6ccade2b3,80.05
e26a762d72841db1944e70176311fa6a,80.05
0d466b4d8672f6390cb22dd8d2472b7b,80.08
d20a75098caf1adc63a3792b3b3e4e89,80.08
431b44bec24dab56f23207e21a689082,80.08
a5b77614683d41f8c213c366e5c3b3cd,80.09
48c0a263a6f5c112effbec24abbd468b,80.1
377955b64069de71f75ed5378881046b,80.1
1da00355018ed3e0fdd548cf3ddada99,80.1
30f9a19b0813c91db4efc5ed582b0bff,80.11
c1f96d0e2636bcdef5ba712724d9dd6e,80.11
4b6f330815f08dad6be6165da6699e3b,80.11
d6bb547da098f595bc40f00e2d38056e,80.11
ce136deab0b93414db6536909873e31b,80.11
4fedc3e39af106c703916b9e7fdc5e5f,80.11
ccdf8513301e655dfe3d56c014952cd4,80.11
6cdc131d3c28253cd03cd0fbc3d5f938,80.11
03a4e2b0555e9decc299d5f094056892,80.11
c051db846130791230b85293e902d3a9,80.11
23225d7a5d72f6cfe225cf14c81f37ed,80.12
4a6c7fdefcd879e7b3eca9f4e8186c76,80.12
bf7dc4793cf928d5303528934bd9647c,80.12
3f56a22363145eb59c7fb42254d3f345,80.14
fe2eef3b23570cf0d77e3bfd237aed93,80.14
eb6033b2518720d786be9501a56fb156,80.14
14efd3877d76587691ac8f854125c31e,80.15
1f2549d7ef318c284a2434ac629030ea,80.15
b170f1243a620b65504157b83f69a2e0,80.15
2d28016c67e1923035d4b20124818a84,80.15
dcd503d4272567a178500e93e964ac98,80.15
49ff8304edbadc5f8fa18d2cd94315d2,80.15
82cb5727dfc9854c228dd5246c17b877,80.15
96b4ac4e2ffc8baf3231dec72926b913,80.16
2a633b0c6a563a575a8887426a80a53b,80.18
ec13879c2b48a8a6baa9228be8899a26,80.18
756707b801841459446c7e0e8c0862bc,80.19
2463e85fc460252cacb332c69099f298,80.19
2699d27682691fa4f6be5cfde364a833,80.19
a6c5f5ee344a95643f3dae437286ed87,80.19
ac00b2ff2ee93f4ac33b64cd6b656ab4,80.2
2aac5c4d129759ae26c259e49082856d,80.2
79e8aed3400f69812f091a2b4f55a8e3,80.2
b072d6d510b1444975b212db037ab429,80.2
bca5de0cd7c36e900e23525477c2a446,80.2
03ee63602079004d0098fecfc1d4cfe7,80.2
3d7264091d686b71e3250b37f6ea6f07,80.2
e6aa8f1226387a88bdcb5b2f0a9f95eb,80.2
d210227507b75e9201982282bd334a70,80.2
b1442c6b35c5a2551a41ac13f2624b10,80.2
1abad641fc19ed94a5eefb34fecbfc0d,80.2
754ec4da4ae64a75a0667f7f2551d536,80.2
d272d218ea6116d8475fc36f7ea444e6,80.2
a27f62a78cf61c0b88a3897a2e5cd8a6,80.2
bcc1910aae7e17cc762603b3dbb0299d,80.2
6368c8705f72b986b9fd5275b759e5e3,80.21
fb0e638d6e547a08f79bdadcddfb7dc5,80.21
ff36dfa12cb7e25f1e145ad701e2f994,80.21
5043f784269d4557975f07e2ceae445b,80.21
cb6b0165d96a5abe74613ab5e67407ae,80.21
1f08dc147747506f2e887f9df6cf2edf,80.23
85b63c21e1881b0980a007a5dd56d198,80.27
9776c1b12ae5fd1da578a2b8e064f2a9,80.3
99d4dd36318ceb97e9feda8baade3ce2,80.31
ab4e9c7509c66adaea2fe37d7e1537c4,80.31
8e54a072860136e58c8c812ed15eb2f4,80.32
5ee6e8af3ae23b56e3a293f0acc3e206,80.32
a47bf2de96db0109440cc21208edcc4f,80.32
68b3cbc68e4cd1fe19bec35f1d3bb7ee,80.33
7002f5420d7a37aebd4c740b01b2fd5f,80.33
64a52e5a0f31a4ccfe2f4318f49aa33f,80.34
86399a62def7e6b76d52b5cfd4cb7276,80.34
e156c06e2ceacafe7263782d2115fca8,80.35
130e5f15b505062879273e8f199441d1,80.35
b2c44751a00a7b126b9abf0c2fcd8ce0,80.36
b115422b830bf2840fccf6f0d6678ab2,80.38
3364be119eff03652aef3e3abf764889,80.38
7296ad758e6c852b351261c5eb31bf51,80.39
3d09c01f56c367a5c7e576aa1fe45b0a,80.4
02a98752595ee9d94c570ad3e18055b4,80.4
3523181d27be330ade8446c606e5e924,80.43
43b257905849ae34c59c666d143f50c6,80.43
11ac39053e8c6e289d39a845c1a9c3b0,80.44
fff3983dfa3c5a0d752d8d17baa406a0,80.44
d28830771e797451d8886435458033bc,80.45
2304fd42f10881dd456928039a1ef576,80.47
fbc40dce4e9b980972cbb7842987ca0d,80.48
fd58bdbb6cc5d7519e063c3ceb7e951b,80.48
fda6b3dc0172753cc6d00bddb5d4a6e7,80.51
ce63c9b68df2841a944a62de0cd1bc0c,80.51
cbf088f9ac169d9c7eddcaa9c5e465fe,80.51
275950acf4956dfc3d23514eb61f1d9b,80.51
4428ed14e5a837c99231835f3fde0b9d,80.52
1ed94b4136f96a6bfbff567620be959a,80.52
33dbd2002d80438989cc32296d1a2ed9,80.54
d310bd7091e28dd1dd215b1aae78f9f5,80.54
815b68de0bc7fa6c117e4bcf855734ef,80.55
ba992a67b91b76a97c227e1ad48658f5,80.55
8bb0e358b3866146681505153a180c4f,80.56
cfdf81381a8bc683d8905713f2ed6614,80.56
323ebc5450e01beac5ad45e926ecf923,80.56
3a147797c76836e07f7e3754ac79741f,80.56
2a5dd7112c6bf89f4b71733a54e81aa6,80.56
d71112c1e6312bdd9d6543a9b6902789,80.56
44bbcd212c259d0ce5f8a9eb94084757,80.56
8fd361858abba7604b18a32f16483a8d,80.57
fccc01060b3a8f4c458f942871da6bd8,80.59
b00139d06ab8c3d765c3f2af0e181f9a,80.6
448153a49cab173332476ab64bc6f815,80.6
caadb6f85ad7ef6bc72a66e1724c1313,80.6
f5d4eecb3411ba9859d303ffc7626277,80.6
